customer_name,email,phone_number,order_id,product,quantity,price,order_date,product_id,product_name,category,price-2,stock_quantity,rating,order_id-2,price_per_unit,total_price,order_date-2
Sarah Garcia,daniel_wilson@outlook.com,986486939,ORD1119,Monitor,3,342.37,13-03-2021,P120,Tablet,Electronics,1277.36,92,1.5,491,1348.25,756.53,28-05-2023
Sarah Garcia,daniel_wilson@outlook.com,986486939,ORD1119,Monitor,3,342.37,13-03-2021,P120,Tablet,Electronics,1277.36,92,1.5,73,407.58,202.75,26-06-2023
Chris Brown,jane_williams@outlook.com,993651595,ORD1120,Monitor,9,255.26,30-08-2020,P121,Tablet,Electronics,234.86,20,3.8,486,1385.11,1367.23,07-02-2023
Jane Johnson,jane_miller@hotmail.com,973359347,ORD1121,Tablet,6,361.67,18-07-2023,P122,Smartwatch,Electronics,626.07,46,2.6,NULL,NULL,NULL,NULL
David Johnson,jane_miller@yahoo.com,918823909,ORD1122,Headphones,7,841.15,16-12-2023,P123,Headphone,Electronics,1206.08,79,2.7,NULL,NULL,NULL,NULL
Jane Garcia,chris_garcia@yahoo.com,923316510,ORD1123,Laptop,7,466.89,07-04-2020,P124,Smartphone,Accessories,267.38,58,3.9,484,149.27,350.93,25-11-2023
Jane Garcia,chris_garcia@yahoo.com,923316510,ORD1123,Laptop,7,466.89,07-04-2020,P124,Smartphone,Accessories,267.38,58,3.9,405,481.07,494.37,29-09-2023
John Williams,john_miller@yahoo.com,952633679,ORD1124,Laptop,9,86.03,31-03-2023,P125,Laptop,Accessories,382.41,83,3.8,180,1383.32,1137.47,25-08-2023
Emily Jones,emily_jones@gmail.com,949260118,ORD1125,Headphones,3,954.08,10-05-2023,P126,Smartwatch,Electronics,1097.27,5,5,38,722.94,523.78,17-12-2023
Chris Martinez,chris_wilson@gmail.com,932450959,ORD1126,Smartphone,2,713.71,25-12-2022,P127,Headphone,Electronics,1094.05,18,1.5,101,731.48,1053.51,14-10-2023
Katie Brown,alex_miller@hotmail.com,983093743,ORD1127,Smartphone,7,283.61,07-09-2023,P128,Smartwatch,Accessories,979.66,56,1.4,410,437.73,1101.26,12-12-2023
Katie Brown,alex_miller@hotmail.com,983093743,ORD1127,Smartphone,7,283.61,07-09-2023,P128,Smartwatch,Accessories,979.66,56,1.4,319,607.31,1265.32,01-03-2023
Sarah Jones,david_jones@gmail.com,979134621,ORD1128,Laptop,2,928.49,27-02-2020,P129,Headphone,Electronics,1056.23,68,3.9,305,333.1,449.17,08-06-2023
Sarah Jones,david_jones@gmail.com,979134621,ORD1128,Laptop,2,928.49,27-02-2020,P129,Headphone,Electronics,1056.23,68,3.9,284,111.51,1397.25,10-11-2023
Sarah Jones,david_jones@gmail.com,979134621,ORD1128,Laptop,2,928.49,27-02-2020,P129,Headphone,Electronics,1056.23,68,3.9,43,1172.29,198.72,25-02-2023
Michael Martinez,jane_jones@hotmail.com,992949449,ORD1129,Monitor,7,649.87,30-06-2022,P130,Headphone,Electronics,836.95,2,3.3,NULL,NULL,NULL,NULL
David Garcia,chris_miller@hotmail.com,981543141,ORD1130,Tablet,2,229.41,10-12-2021,P131,Smartphone,Accessories,415.11,0,2.1,355,845.85,536.15,03-01-2023
David Garcia,chris_miller@hotmail.com,981543141,ORD1130,Tablet,2,229.41,10-12-2021,P131,Smartphone,Accessories,415.11,0,2.1,323,1070.36,758.32,31-05-2023
David Garcia,chris_miller@hotmail.com,981543141,ORD1130,Tablet,2,229.41,10-12-2021,P131,Smartphone,Accessories,415.11,0,2.1,125,122.47,704.38,09-10-2023
Daniel Miller,jane_williams@hotmail.com,962691788,ORD1131,Monitor,7,749.16,11-10-2022,P132,Headphone,Electronics,551.26,57,1.3,NULL,NULL,NULL,NULL
Katie Brown,michael_jones@hotmail.com,960858681,ORD1132,Smartphone,9,954.62,09-12-2022,P133,Smartwatch,Accessories,313.32,37,1.3,331,124.92,564.64,16-04-2023
Emily Wilson,michael_davis@gmail.com,955334989,ORD1133,Monitor,5,337.4,14-07-2021,P134,Headphone,Electronics,1367.25,14,4.6,440,1025.07,984.88,27-07-2023
Emily Wilson,michael_davis@gmail.com,955334989,ORD1133,Monitor,5,337.4,14-07-2021,P134,Headphone,Electronics,1367.25,14,4.6,340,1304.68,356.29,19-11-2023
Alex Davis,daniel_martinez@yahoo.com,990055006,ORD1134,Headphones,2,325.6,29-06-2021,P135,Smartphone,Accessories,895.92,33,1.8,NULL,NULL,NULL,NULL
Jane Johnson,david_jones@gmail.com,961287761,ORD1135,Smartphone,5,399.87,24-12-2020,P136,Smartphone,Accessories,631.23,60,2.3,NULL,NULL,NULL,NULL
Jane Smith,david_martinez@yahoo.com,924494273,ORD1136,Laptop,10,817.67,08-03-2020,P137,Smartwatch,Accessories,719.91,34,1.9,299,1385.44,1415.45,16-09-2023
Emily Wilson,david_brown@hotmail.com,908624161,ORD1137,Smartphone,9,774.21,12-05-2020,P138,Tablet,Electronics,1423.56,63,2.4,190,567.83,1088.78,03-11-2023
Emily Wilson,david_brown@hotmail.com,908624161,ORD1137,Smartphone,9,774.21,12-05-2020,P138,Tablet,Electronics,1423.56,63,2.4,3,357.39,1245.88,26-04-2023
Sarah Smith,david_wilson@yahoo.com,980603104,ORD1138,Monitor,10,291.76,26-10-2021,P139,Tablet,Accessories,272.36,24,1.3,385,310.08,355.24,25-01-2023
Katie Johnson,michael_jones@outlook.com,957934008,ORD1139,Laptop,4,593.79,22-05-2020,P140,Headphone,Electronics,900.03,23,3.1,NULL,NULL,NULL,NULL
Alex Smith,michael_martinez@yahoo.com,969388711,ORD1140,Headphones,6,623.48,11-03-2022,P141,Laptop,Electronics,783.54,11,1.3,NULL,NULL,NULL,NULL
Jane Johnson,daniel_smith@hotmail.com,936303309,ORD1141,Laptop,8,882.55,17-10-2022,P142,Headphone,Electronics,936.61,17,4.2,450,679.88,315.11,12-03-2023
Jane Johnson,daniel_smith@hotmail.com,936303309,ORD1141,Laptop,8,882.55,17-10-2022,P142,Headphone,Electronics,936.61,17,4.2,427,343.82,574.04,10-07-2023
Jane Johnson,daniel_smith@hotmail.com,936303309,ORD1141,Laptop,8,882.55,17-10-2022,P142,Headphone,Electronics,936.61,17,4.2,118,716.51,826.7,10-10-2023
Katie Garcia,david_brown@yahoo.com,935361711,ORD1142,Tablet,8,997.24,18-12-2021,P143,Smartwatch,Electronics,76.26,14,1.9,418,443.09,1484.7,07-07-2023
Katie Garcia,david_brown@yahoo.com,935361711,ORD1142,Tablet,8,997.24,18-12-2021,P143,Smartwatch,Electronics,76.26,14,1.9,207,1428.17,1053.92,11-12-2023
Katie Garcia,david_brown@yahoo.com,935361711,ORD1142,Tablet,8,997.24,18-12-2021,P143,Smartwatch,Electronics,76.26,14,1.9,109,244.7,1199.5,14-03-2023
Daniel Wilson,john_martinez@yahoo.com,928421983,ORD1143,Tablet,7,382.91,29-10-2022,P144,Smartwatch,Accessories,1314.58,79,3.2,177,221.83,296.33,07-11-2023
Emily Garcia,daniel_smith@yahoo.com,980207607,ORD1144,Laptop,6,923.46,04-07-2021,P145,Smartwatch,Accessories,1401.57,26,4.5,NULL,NULL,NULL,NULL
Chris Brown,michael_johnson@yahoo.com,921550538,ORD1145,Laptop,9,679.8,13-04-2022,P146,Smartwatch,Electronics,869.44,71,3.6,NULL,NULL,NULL,NULL
Jane Martinez,john_garcia@gmail.com,964081218,ORD1146,Laptop,4,823.83,10-04-2022,P147,Smartwatch,Electronics,1060.14,59,3.1,455,974.65,878.33,14-07-2023
Michael Smith,katie_williams@gmail.com,984151889,ORD1147,Tablet,8,721.7,31-07-2023,P148,Smartphone,Accessories,1387.62,45,2.3,404,1429.56,716.4,27-11-2023
Michael Smith,katie_williams@gmail.com,984151889,ORD1147,Tablet,8,721.7,31-07-2023,P148,Smartphone,Accessories,1387.62,45,2.3,107,964.84,657.94,07-09-2023
Michael Davis,michael_jones@gmail.com,929249423,ORD1148,Headphones,4,158.09,10-05-2023,P149,Tablet,Electronics,1075.5,88,2.3,NULL,NULL,NULL,NULL
David Martinez,daniel_davis@outlook.com,940314063,ORD1149,Headphones,10,812.09,18-09-2021,P150,Smartwatch,Accessories,271.18,16,3.7,467,140.66,366.4,22-11-2023
David Martinez,daniel_davis@outlook.com,940314063,ORD1149,Headphones,10,812.09,18-09-2021,P150,Smartwatch,Accessories,271.18,16,3.7,381,676.43,421.87,25-07-2023
Katie Williams,jane_martinez@outlook.com,917308748,ORD1150,Monitor,3,955.44,01-11-2021,P151,Laptop,Electronics,885.62,92,5,NULL,NULL,NULL,NULL
Daniel Smith,daniel_smith@yahoo.com,904508885,ORD1151,Monitor,6,134.68,09-08-2023,P152,Laptop,Electronics,929.74,52,3.6,149,806.12,369.16,25-01-2023
Daniel Smith,daniel_smith@yahoo.com,904508885,ORD1151,Monitor,6,134.68,09-08-2023,P152,Laptop,Electronics,929.74,52,3.6,57,554.74,309.92,14-04-2023
Michael Jones,sarah_johnson@hotmail.com,908411493,ORD1152,Laptop,3,369.98,25-03-2023,P153,Laptop,Accessories,664.99,7,3.2,NULL,NULL,NULL,NULL
John Johnson,david_martinez@yahoo.com,939635453,ORD1153,Tablet,1,519.95,03-02-2022,P154,Laptop,Electronics,1117.84,78,3.9,464,360.89,303.93,12-10-2023
John Johnson,david_martinez@yahoo.com,939635453,ORD1153,Tablet,1,519.95,03-02-2022,P154,Laptop,Electronics,1117.84,78,3.9,329,842.32,895.63,06-01-2023
John Johnson,david_martinez@yahoo.com,939635453,ORD1153,Tablet,1,519.95,03-02-2022,P154,Laptop,Electronics,1117.84,78,3.9,201,370.24,1059.43,05-07-2023
John Johnson,david_martinez@yahoo.com,939635453,ORD1153,Tablet,1,519.95,03-02-2022,P154,Laptop,Electronics,1117.84,78,3.9,114,1035.45,1048.52,19-11-2023
David Martinez,alex_garcia@hotmail.com,996589596,ORD1154,Laptop,8,992.65,01-05-2020,P155,Smartphone,Accessories,1404.83,26,2.9,NULL,NULL,NULL,NULL
Sarah Miller,daniel_davis@yahoo.com,923451621,ORD1155,Monitor,10,183.35,12-10-2020,P156,Laptop,Electronics,1392.07,45,1.2,399,1002.3,258.91,15-09-2023
Sarah Miller,daniel_davis@yahoo.com,923451621,ORD1155,Monitor,10,183.35,12-10-2020,P156,Laptop,Electronics,1392.07,45,1.2,362,636.56,609.12,23-04-2023
Daniel Davis,jane_wilson@hotmail.com,995321087,ORD1156,Smartphone,5,290.89,01-11-2023,P157,Smartwatch,Electronics,703.72,49,3.2,NULL,NULL,NULL,NULL
Jane Wilson,sarah_johnson@gmail.com,967392398,ORD1157,Smartphone,3,106.17,30-08-2022,P158,Headphone,Electronics,214.2,70,4.8,310,1066.7,1072.45,30-12-2023
Chris Davis,katie_brown@outlook.com,940832175,ORD1158,Laptop,4,103.22,12-02-2023,P159,Laptop,Accessories,1478.02,2,1.7,NULL,NULL,NULL,NULL
Chris Jones,katie_garcia@yahoo.com,964194396,ORD1159,Monitor,3,438.97,26-03-2020,P160,Smartphone,Electronics,1266.4,92,3.8,104,140.19,1348.73,25-01-2023
Jane Miller,john_williams@outlook.com,916223546,ORD1160,Headphones,5,201.46,09-03-2021,P161,Smartphone,Electronics,230.76,63,1.8,139,683.64,1453.7,07-06-2023
Chris Davis,chris_johnson@yahoo.com,925591348,ORD1161,Headphones,5,754.29,10-01-2021,P162,Laptop,Electronics,1385.22,43,3.1,312,865.01,1018.25,05-05-2023
Michael Brown,katie_brown@gmail.com,931285194,ORD1162,Headphones,9,720.53,09-03-2023,P163,Headphone,Electronics,1311.35,52,1.4,368,532.06,196.42,24-03-2023
Michael Brown,katie_brown@gmail.com,931285194,ORD1162,Headphones,9,720.53,09-03-2023,P163,Headphone,Electronics,1311.35,52,1.4,69,627.11,290.33,01-09-2023
Chris Martinez,chris_davis@yahoo.com,935155257,ORD1163,Smartphone,4,659.08,07-01-2023,P164,Laptop,Accessories,802.32,23,2.8,495,963.86,1165.7,04-12-2023
Chris Martinez,chris_davis@yahoo.com,935155257,ORD1163,Smartphone,4,659.08,07-01-2023,P164,Laptop,Accessories,802.32,23,2.8,254,490.72,108.51,05-01-2023
Alex Martinez,chris_jones@outlook.com,902496963,ORD1164,Smartphone,6,503.86,29-05-2020,P165,Smartphone,Accessories,907.35,59,4,120,677.58,1241.01,28-09-2023
Katie Williams,sarah_wilson@yahoo.com,917622910,ORD1165,Monitor,9,190.23,30-04-2020,P166,Tablet,Electronics,628.55,2,2.4,NULL,NULL,NULL,NULL
Jane Brown,chris_williams@yahoo.com,900127911,ORD1166,Headphones,1,630.24,30-03-2022,P167,Smartwatch,Accessories,129.4,19,3.7,237,1168.13,1337.77,27-08-2023
Jane Brown,chris_williams@yahoo.com,900127911,ORD1166,Headphones,1,630.24,30-03-2022,P167,Smartwatch,Accessories,129.4,19,3.7,181,1490.22,1366.93,24-12-2023
Daniel Johnson,david_miller@hotmail.com,961023191,ORD1167,Laptop,8,677.93,19-01-2021,P168,Smartphone,Electronics,536.04,45,4.2,219,1181.53,1231.66,22-01-2023
Chris Martinez,michael_williams@gmail.com,974121521,ORD1168,Tablet,8,943.76,01-10-2022,P169,Laptop,Electronics,1214.14,14,4.7,156,978.89,1002.26,30-10-2023
John Garcia,alex_williams@gmail.com,906452791,ORD1169,Tablet,6,341.55,11-09-2022,P170,Smartwatch,Electronics,56.72,24,1.9,NULL,NULL,NULL,NULL
Alex Jones,katie_jones@gmail.com,968531290,ORD1170,Monitor,2,301.55,31-08-2021,P171,Laptop,Accessories,533.57,93,2.6,NULL,NULL,NULL,NULL
Alex Martinez,john_garcia@hotmail.com,982620358,ORD1171,Laptop,4,377.15,10-11-2022,P172,Laptop,Accessories,627.34,77,1.6,NULL,NULL,NULL,NULL
David Williams,john_miller@hotmail.com,910420716,ORD1172,Tablet,8,997.69,08-07-2020,P173,Tablet,Accessories,829.22,70,5,478,839.17,559.27,21-05-2023
Daniel Johnson,michael_jones@gmail.com,987408302,ORD1173,Monitor,4,934.93,19-06-2020,P174,Smartwatch,Accessories,1383.79,16,4.7,50,1220.38,1264.97,15-08-2023
David Martinez,emily_davis@gmail.com,913890741,ORD1174,Laptop,6,785.08,20-05-2021,P175,Smartwatch,Accessories,552.2,83,3.2,NULL,NULL,NULL,NULL
John Davis,daniel_williams@gmail.com,997109341,ORD1175,Headphones,10,434.07,27-10-2023,P176,Tablet,Accessories,553.08,99,4.4,379,452.89,387.13,25-01-2023
John Davis,daniel_williams@gmail.com,997109341,ORD1175,Headphones,10,434.07,27-10-2023,P176,Tablet,Accessories,553.08,99,4.4,289,1150.56,1472.62,06-07-2023
Michael Williams,katie_williams@outlook.com,908591786,ORD1176,Laptop,8,773.44,18-05-2023,P177,Smartphone,Accessories,1119.38,8,3.1,159,869.37,365.62,29-05-2023
John Miller,alex_brown@yahoo.com,901667648,ORD1177,Laptop,9,759.71,05-10-2021,P178,Laptop,Accessories,705.72,37,3.5,242,459.59,1275.06,26-09-2023
John Miller,alex_brown@yahoo.com,901667648,ORD1177,Laptop,9,759.71,05-10-2021,P178,Laptop,Accessories,705.72,37,3.5,140,910.66,146.52,29-05-2023
John Miller,alex_brown@yahoo.com,901667648,ORD1177,Laptop,9,759.71,05-10-2021,P178,Laptop,Accessories,705.72,37,3.5,96,1027.49,217.32,07-04-2023
John Martinez,emily_miller@hotmail.com,952517561,ORD1178,Tablet,10,667.24,10-06-2021,P179,Headphone,Accessories,375.68,47,1.4,NULL,NULL,NULL,NULL
Daniel Martinez,katie_smith@yahoo.com,916588946,ORD1179,Headphones,3,289.6,22-08-2023,P180,Laptop,Electronics,706.04,59,4,369,132.05,292.86,05-05-2023
John Smith,alex_davis@hotmail.com,919843498,ORD1180,Tablet,4,881.45,31-08-2023,P181,Laptop,Accessories,254.24,62,1.5,NULL,NULL,NULL,NULL
Michael Garcia,emily_williams@outlook.com,930612107,ORD1181,Tablet,4,229.84,18-05-2020,P182,Smartphone,Accessories,305.76,85,4.3,77,133.87,405.76,26-09-2023
Michael Garcia,emily_williams@outlook.com,930612107,ORD1181,Tablet,4,229.84,18-05-2020,P182,Smartphone,Accessories,305.76,85,4.3,49,1166.73,1031.56,21-08-2023
Sarah Williams,alex_miller@yahoo.com,912763867,ORD1182,Laptop,1,486.49,12-04-2020,P183,Laptop,Accessories,772.63,1,4.1,NULL,NULL,NULL,NULL
John Wilson,daniel_miller@hotmail.com,965836254,ORD1183,Smartphone,3,963.87,06-02-2020,P184,Tablet,Accessories,657.44,87,3.8,87,333.96,834.31,09-09-2023
Jane Miller,katie_smith@outlook.com,956109483,ORD1184,Monitor,10,971.92,05-11-2020,P185,Tablet,Accessories,1376.53,71,1.1,NULL,NULL,NULL,NULL
Emily Johnson,alex_garcia@gmail.com,908195690,ORD1185,Tablet,2,718.13,11-01-2021,P186,Smartwatch,Accessories,575.47,10,2.2,NULL,NULL,NULL,NULL
Chris Miller,katie_garcia@hotmail.com,926675046,ORD1186,Laptop,5,803.03,19-01-2022,P187,Headphone,Accessories,891.85,63,2.1,NULL,NULL,NULL,NULL
Katie Wilson,emily_davis@hotmail.com,999980971,ORD1187,Smartphone,3,357.47,24-04-2023,P188,Laptop,Accessories,966.78,76,2.4,53,75.45,686.86,01-11-2023
David Johnson,jane_brown@gmail.com,957386042,ORD1188,Laptop,1,924.08,02-08-2020,P189,Laptop,Accessories,68.99,80,1.4,333,1091.76,96.03,28-09-2023
David Miller,michael_miller@hotmail.com,950503296,ORD1189,Laptop,2,916.1,28-12-2020,P190,Smartphone,Accessories,1012.13,71,4.7,453,904.71,1394.33,20-10-2023
David Miller,michael_miller@hotmail.com,950503296,ORD1189,Laptop,2,916.1,28-12-2020,P190,Smartphone,Accessories,1012.13,71,4.7,365,464.35,382.58,25-11-2023
Jane Brown,daniel_wilson@yahoo.com,906581970,ORD1190,Tablet,8,707.05,05-09-2020,P191,Tablet,Accessories,308.15,20,3.2,419,916.62,1339.8,29-11-2023
Jane Brown,daniel_wilson@yahoo.com,906581970,ORD1190,Tablet,8,707.05,05-09-2020,P191,Tablet,Accessories,308.15,20,3.2,411,71.91,882.72,24-05-2023
Sarah Johnson,sarah_garcia@gmail.com,964157850,ORD1191,Headphones,2,226.08,04-07-2023,P192,Headphone,Electronics,1443.55,17,2.2,192,413.95,343.27,24-09-2023
Sarah Johnson,sarah_garcia@gmail.com,964157850,ORD1191,Headphones,2,226.08,04-07-2023,P192,Headphone,Electronics,1443.55,17,2.2,32,649.78,562.99,20-08-2023
Daniel Garcia,michael_jones@outlook.com,971223590,ORD1192,Monitor,3,608.39,12-01-2022,P193,Smartwatch,Electronics,265.56,93,2.6,NULL,NULL,NULL,NULL
Alex Smith,jane_williams@outlook.com,986656450,ORD1193,Monitor,8,330.42,16-04-2022,P194,Tablet,Accessories,651.2,63,2.8,NULL,NULL,NULL,NULL
Emily Wilson,emily_brown@outlook.com,921116839,ORD1194,Monitor,1,319.91,01-03-2022,P195,Smartwatch,Accessories,173.76,81,3.4,NULL,NULL,NULL,NULL
Chris Davis,emily_wilson@hotmail.com,992700457,ORD1195,Headphones,5,236.58,19-04-2020,P196,Smartphone,Electronics,1495.47,94,3.1,325,684.61,272.85,02-05-2023
Chris Davis,emily_wilson@hotmail.com,992700457,ORD1195,Headphones,5,236.58,19-04-2020,P196,Smartphone,Electronics,1495.47,94,3.1,142,952.4,157.45,26-04-2023
Chris Davis,emily_wilson@hotmail.com,992700457,ORD1195,Headphones,5,236.58,19-04-2020,P196,Smartphone,Electronics,1495.47,94,3.1,95,612.84,822.13,23-10-2023
Katie Wilson,emily_martinez@hotmail.com,953150388,ORD1196,Laptop,9,711.17,06-12-2021,P197,Smartphone,Accessories,778.18,37,4.7,245,235.41,147.52,12-06-2023
Alex Brown,chris_jones@hotmail.com,912668933,ORD1197,Laptop,5,359.4,22-08-2022,P198,Laptop,Electronics,913.31,31,3,164,567.69,1170.57,11-07-2023
Alex Brown,chris_jones@hotmail.com,912668933,ORD1197,Laptop,5,359.4,22-08-2022,P198,Laptop,Electronics,913.31,31,3,13,1120.97,1158.44,17-05-2023
Chris Garcia,jane_miller@yahoo.com,969523278,ORD1198,Tablet,2,81.24,18-11-2020,P199,Headphone,Electronics,147.26,10,5,111,818.01,737.67,26-12-2023
Katie Garcia,emily_brown@hotmail.com,989626656,ORD1199,Monitor,5,797.9,18-08-2022,P200,Smartwatch,Electronics,1137.44,44,4.4,NULL,NULL,NULL,NULL
Chris Smith,jane_jones@outlook.com,909178743,ORD1200,Laptop,8,168.11,10-06-2023,P201,Tablet,Electronics,354.36,88,1.8,475,1217.38,1137.89,14-02-2023
Chris Smith,jane_jones@outlook.com,909178743,ORD1200,Laptop,8,168.11,10-06-2023,P201,Tablet,Electronics,354.36,88,1.8,403,159.6,169.29,23-02-2023
Jane Davis,david_davis@gmail.com,983976821,ORD1201,Laptop,8,129.12,01-07-2020,P202,Smartphone,Electronics,1352.18,32,4.7,NULL,NULL,NULL,NULL
Chris Davis,jane_martinez@outlook.com,987368158,ORD1202,Smartphone,2,695.44,28-05-2023,P203,Laptop,Accessories,347.45,40,1.5,106,61.37,786.32,08-03-2023
Sarah Jones,katie_smith@hotmail.com,926396915,ORD1203,Monitor,2,455.61,03-06-2023,P204,Laptop,Electronics,326.5,7,4.3,NULL,NULL,NULL,NULL
Alex Williams,alex_brown@gmail.com,936246651,ORD1204,Smartphone,8,978.72,04-11-2020,P205,Smartwatch,Accessories,103,10,2.5,81,1487.43,368.35,15-04-2023
Chris Williams,david_johnson@yahoo.com,931225706,ORD1205,Laptop,1,440.18,23-09-2023,P206,Smartphone,Accessories,734.5,85,4.5,480,944.34,754.89,09-08-2023
Michael Johnson,john_williams@gmail.com,989886620,ORD1206,Monitor,4,459.82,06-08-2023,P207,Headphone,Electronics,869.02,50,4.5,436,1438.49,304.46,19-10-2023
Katie Smith,jane_wilson@gmail.com,984734536,ORD1207,Tablet,1,842.33,01-01-2020,P208,Smartphone,Electronics,145.28,87,4.2,NULL,NULL,NULL,NULL
Sarah Miller,david_davis@yahoo.com,921055434,ORD1208,Smartphone,3,448.18,24-04-2020,P209,Smartwatch,Accessories,1174.52,40,4.2,NULL,NULL,NULL,NULL
Sarah Martinez,chris_davis@hotmail.com,902764080,ORD1209,Laptop,10,688.88,24-11-2021,P210,Smartwatch,Electronics,707.27,16,2.2,437,628.6,873.2,08-01-2023
Sarah Martinez,chris_davis@hotmail.com,902764080,ORD1209,Laptop,10,688.88,24-11-2021,P210,Smartwatch,Electronics,707.27,16,2.2,265,521.68,1158.31,19-01-2023
Jane Martinez,michael_garcia@yahoo.com,942752776,ORD1210,Tablet,7,365.98,24-01-2020,P211,Smartphone,Electronics,810.37,75,1.3,341,278.05,1301.35,16-04-2023
Daniel Miller,emily_brown@outlook.com,959121040,ORD1211,Tablet,3,669.97,07-09-2021,P212,Smartwatch,Accessories,689.11,45,2.6,391,662.96,169.97,23-09-2023
Alex Johnson,daniel_johnson@outlook.com,944954962,ORD1212,Laptop,5,992.2,30-03-2020,P213,Smartphone,Accessories,631.11,31,1.7,351,1363.83,1461.4,30-05-2023
Alex Johnson,daniel_johnson@outlook.com,944954962,ORD1212,Laptop,5,992.2,30-03-2020,P213,Smartphone,Accessories,631.11,31,1.7,210,891.13,972.74,09-02-2023
Alex Johnson,daniel_johnson@outlook.com,944954962,ORD1212,Laptop,5,992.2,30-03-2020,P213,Smartphone,Accessories,631.11,31,1.7,60,484.71,220.45,05-06-2023
Jane Davis,emily_garcia@gmail.com,999833436,ORD1213,Smartphone,5,174.6,29-08-2023,P214,Tablet,Electronics,861.48,78,3.8,212,1150.23,440.79,21-04-2023
Jane Davis,emily_garcia@gmail.com,999833436,ORD1213,Smartphone,5,174.6,29-08-2023,P214,Tablet,Electronics,861.48,78,3.8,206,459.59,444.32,21-02-2023
Chris Williams,david_wilson@gmail.com,974768810,ORD1214,Monitor,5,397.46,30-10-2022,P215,Smartphone,Accessories,275.1,79,2.4,466,408.96,369.73,08-10-2023
Emily Davis,michael_brown@hotmail.com,919696547,ORD1215,Laptop,5,462.01,10-12-2021,P216,Smartphone,Electronics,313.8,53,4.9,352,67.63,724.26,04-09-2023
David Brown,michael_davis@yahoo.com,901040238,ORD1216,Laptop,4,704.18,06-08-2022,P217,Smartwatch,Electronics,1299.59,85,3.6,80,1188.52,389.59,15-10-2023
Sarah Johnson,emily_smith@yahoo.com,917029830,ORD1217,Headphones,9,455.16,13-04-2023,P218,Smartwatch,Electronics,1421.87,91,4.3,364,1186.45,355.65,21-08-2023
Sarah Johnson,emily_smith@yahoo.com,917029830,ORD1217,Headphones,9,455.16,13-04-2023,P218,Smartwatch,Electronics,1421.87,91,4.3,127,1472.73,1289.71,11-06-2023
David Davis,katie_martinez@hotmail.com,982513897,ORD1218,Smartphone,10,534.73,30-05-2021,P219,Laptop,Accessories,591.3,19,1.5,442,197.74,851.36,11-10-2023
Katie Martinez,john_williams@outlook.com,902614067,ORD1219,Smartphone,8,549.4,11-09-2022,P220,Laptop,Accessories,442.58,32,4.4,283,1430.72,1395.86,21-05-2023
Katie Martinez,john_williams@outlook.com,902614067,ORD1219,Smartphone,8,549.4,11-09-2022,P220,Laptop,Accessories,442.58,32,4.4,71,145.26,400.23,02-08-2023
